profile_id,profile_type,bank_id,file_name,file_type,relative_path,upload_order,extraction_goal,expected_fields,document_quality,degradation_tags
company_011,company,bank_003,purchase_register.xlsx,xlsx,companies/company_011/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_011,company,bank_003,supplier_contract.pdf,pdf,companies/company_011/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_011,company,bank_003,ocr_scan.png,png,companies/company_011/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_011,company,bank_003,asset_statement.pdf,pdf,companies/company_011/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_011,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_011/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_011,company,bank_003,invoice_01.pdf,pdf,companies/company_011/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_011,company,bank_003,invoice_02.pdf,pdf,companies/company_011/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_012,company,bank_001,company_profile.json,json,companies/company_012/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_012,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_012/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_012,company,bank_001,sales_register.xlsx,xlsx,companies/company_012/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_012,company,bank_001,purchase_register.xlsx,xlsx,companies/company_012/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_012,company,bank_001,supplier_contract.pdf,pdf,companies/company_012/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_012,company,bank_001,ocr_scan.png,png,companies/company_012/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_012,company,bank_001,asset_statement.pdf,pdf,companies/company_012/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_012,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_012/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_012,company,bank_001,invoice_01.pdf,pdf,companies/company_012/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_012,company,bank_001,invoice_02.pdf,pdf,companies/company_012/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_013,company,bank_003,company_profile.json,json,companies/company_013/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_013,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_013/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_013,company,bank_003,sales_register.xlsx,xlsx,companies/company_013/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_013,company,bank_003,purchase_register.xlsx,xlsx,companies/company_013/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_013,company,bank_003,supplier_contract.pdf,pdf,companies/company_013/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_013,company,bank_003,ocr_scan.png,png,companies/company_013/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_013,company,bank_003,asset_statement.pdf,pdf,companies/company_013/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_013,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_013/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_013,company,bank_003,invoice_01.pdf,pdf,companies/company_013/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_013,company,bank_003,invoice_02.pdf,pdf,companies/company_013/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_013,company,bank_003,invoice_03.pdf,pdf,companies/company_013/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_013,company,bank_003,invoice_04.pdf,pdf,companies/company_013/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_014,company,bank_002,company_profile.json,json,companies/company_014/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_014,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_014/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_014,company,bank_002,sales_register.xlsx,xlsx,companies/company_014/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_014,company,bank_002,purchase_register.xlsx,xlsx,companies/company_014/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_014,company,bank_002,supplier_contract.pdf,pdf,companies/company_014/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_014,company,bank_002,ocr_scan.png,png,companies/company_014/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_014,company,bank_002,asset_statement.pdf,pdf,companies/company_014/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_014,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_014/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_014,company,bank_002,invoice_01.pdf,pdf,companies/company_014/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_014,company,bank_002,invoice_02.pdf,pdf,companies/company_014/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_015,company,bank_003,company_profile.json,json,companies/company_015/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_015,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_015/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_015,company,bank_003,sales_register.xlsx,xlsx,companies/company_015/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_015,company,bank_003,purchase_register.xlsx,xlsx,companies/company_015/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_015,company,bank_003,supplier_contract.pdf,pdf,companies/company_015/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_015,company,bank_003,ocr_scan.png,png,companies/company_015/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_015,company,bank_003,asset_statement.pdf,pdf,companies/company_015/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_015,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_015/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_015,company,bank_003,invoice_01.pdf,pdf,companies/company_015/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_015,company,bank_003,invoice_02.pdf,pdf,companies/company_015/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_016,company,bank_002,company_profile.json,json,companies/company_016/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_016,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_016/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_016,company,bank_002,sales_register.xlsx,xlsx,companies/company_016/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_016,company,bank_002,purchase_register.xlsx,xlsx,companies/company_016/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_016,company,bank_002,supplier_contract.pdf,pdf,companies/company_016/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_016,company,bank_002,ocr_scan.png,png,companies/company_016/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_016,company,bank_002,asset_statement.pdf,pdf,companies/company_016/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_016,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_016/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_016,company,bank_002,invoice_01.pdf,pdf,companies/company_016/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_016,company,bank_002,invoice_02.pdf,pdf,companies/company_016/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_017,company,bank_002,company_profile.json,json,companies/company_017/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_017,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_017/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_017,company,bank_002,sales_register.xlsx,xlsx,companies/company_017/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_017,company,bank_002,purchase_register.xlsx,xlsx,companies/company_017/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_017,company,bank_002,supplier_contract.pdf,pdf,companies/company_017/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_017,company,bank_002,ocr_scan.png,png,companies/company_017/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_017,company,bank_002,asset_statement.pdf,pdf,companies/company_017/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_017,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_017/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_017,company,bank_002,invoice_01.pdf,pdf,companies/company_017/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_017,company,bank_002,invoice_02.pdf,pdf,companies/company_017/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_017,company,bank_002,invoice_03.pdf,pdf,companies/company_017/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_018,company,bank_003,company_profile.json,json,companies/company_018/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_018,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_018/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_018,company,bank_003,sales_register.xlsx,xlsx,companies/company_018/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_018,company,bank_003,purchase_register.xlsx,xlsx,companies/company_018/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_018,company,bank_003,supplier_contract.pdf,pdf,companies/company_018/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_018,company,bank_003,ocr_scan.png,png,companies/company_018/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_018,company,bank_003,asset_statement.pdf,pdf,companies/company_018/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_018,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_018/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_018,company,bank_003,invoice_01.pdf,pdf,companies/company_018/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_018,company,bank_003,invoice_02.pdf,pdf,companies/company_018/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_018,company,bank_003,invoice_03.pdf,pdf,companies/company_018/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_018,company,bank_003,invoice_04.pdf,pdf,companies/company_018/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_019,company,bank_003,company_profile.json,json,companies/company_019/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_019,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_019/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_019,company,bank_003,sales_register.xlsx,xlsx,companies/company_019/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_019,company,bank_003,purchase_register.xlsx,xlsx,companies/company_019/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_019,company,bank_003,supplier_contract.pdf,pdf,companies/company_019/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_019,company,bank_003,ocr_scan.png,png,companies/company_019/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_019,company,bank_003,asset_statement.pdf,pdf,companies/company_019/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_019,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_019/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_019,company,bank_003,invoice_01.pdf,pdf,companies/company_019/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_019,company,bank_003,invoice_02.pdf,pdf,companies/company_019/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_020,company,bank_001,company_profile.json,json,companies/company_020/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_020,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_020/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_020,company,bank_001,sales_register.xlsx,xlsx,companies/company_020/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_020,company,bank_001,purchase_register.xlsx,xlsx,companies/company_020/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_020,company,bank_001,supplier_contract.pdf,pdf,companies/company_020/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_020,company,bank_001,ocr_scan.png,png,companies/company_020/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_020,company,bank_001,asset_statement.pdf,pdf,companies/company_020/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_020,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_020/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_020,company,bank_001,invoice_01.pdf,pdf,companies/company_020/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_020,company,bank_001,invoice_02.pdf,pdf,companies/company_020/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_021,company,bank_002,company_profile.json,json,companies/company_021/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_021,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_021/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_021,company,bank_002,sales_register.xlsx,xlsx,companies/company_021/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_021,company,bank_002,purchase_register.xlsx,xlsx,companies/company_021/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_021,company,bank_002,supplier_contract.pdf,pdf,companies/company_021/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_021,company,bank_002,ocr_scan.png,png,companies/company_021/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_021,company,bank_002,asset_statement.pdf,pdf,companies/company_021/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_021,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_021/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_021,company,bank_002,invoice_01.pdf,pdf,companies/company_021/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_021,company,bank_002,invoice_02.pdf,pdf,companies/company_021/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_022,company,bank_001,company_profile.json,json,companies/company_022/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_022,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_022/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_022,company,bank_001,sales_register.xlsx,xlsx,companies/company_022/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_022,company,bank_001,purchase_register.xlsx,xlsx,companies/company_022/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_022,company,bank_001,supplier_contract.pdf,pdf,companies/company_022/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_022,company,bank_001,ocr_scan.png,png,companies/company_022/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_022,company,bank_001,asset_statement.pdf,pdf,companies/company_022/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_022,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_022/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_022,company,bank_001,invoice_01.pdf,pdf,companies/company_022/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_022,company,bank_001,invoice_02.pdf,pdf,companies/company_022/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_022,company,bank_001,invoice_03.pdf,pdf,companies/company_022/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_022,company,bank_001,invoice_04.pdf,pdf,companies/company_022/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_023,company,bank_002,company_profile.json,json,companies/company_023/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_023,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_023/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_023,company,bank_002,sales_register.xlsx,xlsx,companies/company_023/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_023,company,bank_002,purchase_register.xlsx,xlsx,companies/company_023/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_023,company,bank_002,supplier_contract.pdf,pdf,companies/company_023/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_023,company,bank_002,ocr_scan.png,png,companies/company_023/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_023,company,bank_002,asset_statement.pdf,pdf,companies/company_023/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_023,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_023/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_023,company,bank_002,invoice_01.pdf,pdf,companies/company_023/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_023,company,bank_002,invoice_02.pdf,pdf,companies/company_023/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_023,company,bank_002,invoice_03.pdf,pdf,companies/company_023/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_023,company,bank_002,invoice_04.pdf,pdf,companies/company_023/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_024,company,bank_001,company_profile.json,json,companies/company_024/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_024,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_024/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_024,company,bank_001,sales_register.xlsx,xlsx,companies/company_024/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_024,company,bank_001,purchase_register.xlsx,xlsx,companies/company_024/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_024,company,bank_001,supplier_contract.pdf,pdf,companies/company_024/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_024,company,bank_001,ocr_scan.png,png,companies/company_024/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_024,company,bank_001,asset_statement.pdf,pdf,companies/company_024/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_024,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_024/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_024,company,bank_001,invoice_01.pdf,pdf,companies/company_024/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_024,company,bank_001,invoice_02.pdf,pdf,companies/company_024/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_024,company,bank_001,invoice_03.pdf,pdf,companies/company_024/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_024,company,bank_001,invoice_04.pdf,pdf,companies/company_024/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_025,company,bank_002,company_profile.json,json,companies/company_025/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_025,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_025/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_025,company,bank_002,sales_register.xlsx,xlsx,companies/company_025/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_025,company,bank_002,purchase_register.xlsx,xlsx,companies/company_025/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_025,company,bank_002,supplier_contract.pdf,pdf,companies/company_025/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_025,company,bank_002,ocr_scan.png,png,companies/company_025/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_025,company,bank_002,asset_statement.pdf,pdf,companies/company_025/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_025,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_025/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_025,company,bank_002,invoice_01.pdf,pdf,companies/company_025/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_025,company,bank_002,invoice_02.pdf,pdf,companies/company_025/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_025,company,bank_002,invoice_03.pdf,pdf,companies/company_025/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_026,company,bank_001,company_profile.json,json,companies/company_026/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_026,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_026/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_026,company,bank_001,sales_register.xlsx,xlsx,companies/company_026/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_026,company,bank_001,purchase_register.xlsx,xlsx,companies/company_026/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_026,company,bank_001,supplier_contract.pdf,pdf,companies/company_026/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_026,company,bank_001,ocr_scan.png,png,companies/company_026/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_026,company,bank_001,asset_statement.pdf,pdf,companies/company_026/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_026,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_026/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_026,company,bank_001,invoice_01.pdf,pdf,companies/company_026/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_026,company,bank_001,invoice_02.pdf,pdf,companies/company_026/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_027,company,bank_001,company_profile.json,json,companies/company_027/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_027,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_027/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_027,company,bank_001,sales_register.xlsx,xlsx,companies/company_027/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_027,company,bank_001,purchase_register.xlsx,xlsx,companies/company_027/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_027,company,bank_001,supplier_contract.pdf,pdf,companies/company_027/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_027,company,bank_001,ocr_scan.png,png,companies/company_027/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_027,company,bank_001,asset_statement.pdf,pdf,companies/company_027/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_027,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_027/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_027,company,bank_001,invoice_01.pdf,pdf,companies/company_027/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_027,company,bank_001,invoice_02.pdf,pdf,companies/company_027/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_027,company,bank_001,invoice_03.pdf,pdf,companies/company_027/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_028,company,bank_001,company_profile.json,json,companies/company_028/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_028,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_028/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_028,company,bank_001,sales_register.xlsx,xlsx,companies/company_028/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_028,company,bank_001,purchase_register.xlsx,xlsx,companies/company_028/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_028,company,bank_001,supplier_contract.pdf,pdf,companies/company_028/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_028,company,bank_001,ocr_scan.png,png,companies/company_028/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_028,company,bank_001,asset_statement.pdf,pdf,companies/company_028/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_028,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_028/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_028,company,bank_001,invoice_01.pdf,pdf,companies/company_028/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_028,company,bank_001,invoice_02.pdf,pdf,companies/company_028/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_029,company,bank_002,company_profile.json,json,companies/company_029/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_029,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_029/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
